week_start,Agency,incident_type,num_incidents,call_to_pickup,call_to_dispatch,call_to_arrival,avg_travel_time
2014-06-02,FDNY,3. Medical Emergencies,3031,3.27,168.22,422.9,4.24
2014-06-02,FDNY,1. Structural Fires,267,3.1,84.04,277.96,3.23
2014-06-02,NYPD (Non-CIP),Police Officer/Security Holding Suspect,223,3.31,619.54,1587.33,16.13
2014-06-02,NYPD (Non-CIP),Alarms,1921,3.25,1031.04,2039.54,16.81
2014-05-26,FDNY,2. Non-Structural Fires,225,3.42,97.95,349.5,4.19
2014-05-26,NYPD,3. Non-Critical,1917,3.27,473.46,901.62,7.14
2014-05-26,NYPD (Non-CIP),Other Crimes (In Progress),1463,3.19,531.24,997.73,7.77
2014-05-26,EMS,2. Non-Life Threatening Med Emergencies,10243,3.2,246.59,748.62,8.37
2014-05-26,NYPD,2. Serious,2370,3.24,298.14,562.42,4.4
2014-05-26,NYPD (Non-CIP),Police Officer/Security Holding Suspect,216,3.44,514.48,1304.0,13.16
2014-05-26,FDNY,1. Structural Fires,287,3.1,110.31,299.56,3.15
2014-05-26,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,362,3.2,306.35,1655.17,22.48
2014-05-26,NYPD (Non-CIP),Dispute,5460,3.23,1379.04,2256.16,14.62
2014-05-26,NYPD (Non-CIP),Vehicle Accident,3030,2.96,1496.86,2987.16,24.84
2014-05-26,NYPD (Non-CIP),Disorderly Person/Group/Noise,1225,3.22,990.79,1651.02,11.0
2014-05-26,FDNY,3. Medical Emergencies,2888,3.17,169.53,421.0,4.19
2014-05-26,NYPD,1. Critical,1208,3.32,259.99,454.09,3.24
2014-05-26,NYPD (Non-CIP),Alarms,1986,3.21,906.07,1913.06,16.78
2014-05-26,EMS,1. Life Threating Med Emergencies,6766,3.19,182.41,548.03,6.09
2014-05-26,NYPD (Non-CIP),Past Crime,3150,3.03,1710.12,3112.19,23.37
2014-05-26,NYPD (Non-CIP),Possible Crimes,5971,3.19,1190.37,2135.56,15.75
2014-05-26,FDNY,4. Non-Medical Emergencies,2324,3.23,164.15,447.26,4.72
2014-05-19,FDNY,1. Structural Fires,264,3.15,84.34,285.92,3.36
2014-05-19,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,403,3.15,340.85,1653.05,21.87
2014-05-19,NYPD (Non-CIP),Other Crimes (In Progress),1357,3.16,454.45,954.76,8.34
2014-05-19,FDNY,2. Non-Structural Fires,166,3.19,94.88,340.14,4.09
2014-05-19,NYPD,1. Critical,1105,3.16,245.71,430.08,3.07
2014-05-19,NYPD (Non-CIP),Alarms,2039,3.16,881.14,1858.23,16.28
2014-05-19,FDNY,3. Medical Emergencies,2888,3.14,176.37,426.91,4.18
2014-05-19,NYPD (Non-CIP),Possible Crimes,5909,3.13,1033.01,1940.4,15.12
2014-05-19,EMS,1. Life Threating Med Emergencies,6811,3.16,185.09,561.64,6.28
2014-05-19,EMS,2. Non-Life Threatening Med Emergencies,10243,3.15,267.12,793.3,8.77
2014-05-19,NYPD (Non-CIP),Disorderly Person/Group/Noise,1121,3.11,913.18,1551.4,10.64
2014-05-19,NYPD (Non-CIP),Police Officer/Security Holding Suspect,227,3.25,566.08,1430.03,14.4
2014-05-19,FDNY,4. Non-Medical Emergencies,2362,3.17,201.07,476.38,4.59
2014-05-19,NYPD (Non-CIP),Past Crime,3097,2.99,1506.37,2870.44,22.73
2014-05-19,NYPD (Non-CIP),Vehicle Accident,2978,2.94,1440.71,2926.94,24.77
2014-05-19,NYPD,2. Serious,2065,3.13,277.73,544.46,4.45
2014-05-19,NYPD,3. Non-Critical,1811,3.14,393.63,807.42,6.9
2014-05-19,NYPD (Non-CIP),Dispute,5082,3.14,1270.06,2183.06,15.22
2014-05-12,FDNY,4. Non-Medical Emergencies,2705,3.2,181.8,471.49,4.83
2014-05-12,FDNY,2. Non-Structural Fires,196,3.37,107.84,363.58,4.26
2014-05-12,NYPD (Non-CIP),Alarms,2129,3.14,984.06,1945.43,16.02
2014-05-12,FDNY,1. Structural Fires,271,3.23,85.75,283.56,3.3
2014-05-12,NYPD (Non-CIP),Other Crimes (In Progress),1400,3.15,533.65,1011.46,7.96
2014-05-12,NYPD (Non-CIP),Possible Crimes,5936,3.17,1330.49,2251.37,15.35
2014-05-12,NYPD (Non-CIP),Dispute,5257,3.17,1420.25,2313.97,14.9
2014-05-12,NYPD,1. Critical,1089,3.15,264.61,467.2,3.38
2014-05-12,NYPD,3. Non-Critical,1896,3.17,454.13,911.8,7.63
2014-05-12,NYPD,2. Serious,2110,3.12,308.94,601.82,4.88
2014-05-12,FDNY,3. Medical Emergencies,2865,3.15,181.78,435.62,4.23
2014-05-12,NYPD (Non-CIP),Disorderly Person/Group/Noise,1057,3.13,1057.03,1709.41,10.87
2014-05-12,NYPD (Non-CIP),Vehicle Accident,3063,2.95,1642.25,3129.42,24.79
2014-05-12,NYPD (Non-CIP),Past Crime,3130,3.03,1818.21,3198.88,23.01
2014-05-12,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,361,3.1,398.81,1737.67,22.31
2014-05-12,EMS,2. Non-Life Threatening Med Emergencies,10435,3.18,293.32,824.35,8.85
2014-05-12,EMS,1. Life Threating Med Emergencies,7047,3.17,190.04,569.81,6.33
2014-05-12,NYPD (Non-CIP),Police Officer/Security Holding Suspect,210,3.36,538.89,1414.3,14.59
2014-05-05,NYPD (Non-CIP),Alarms,1997,3.09,982.53,2014.16,17.19
2014-05-05,EMS,1. Life Threating Med Emergencies,6822,3.14,189.26,554.12,6.08
2014-05-05,NYPD,2. Serious,2129,3.12,285.17,553.48,4.47
2014-05-05,NYPD (Non-CIP),Possible Crimes,5897,3.09,1112.36,2041.0,15.48
2014-05-05,NYPD (Non-CIP),Other Crimes (In Progress),1314,3.13,459.72,981.5,8.7
2014-05-05,NYPD,1. Critical,1052,3.08,251.33,451.42,3.33
2014-05-05,FDNY,3. Medical Emergencies,2866,3.1,176.85,425.6,4.15
2014-05-05,FDNY,1. Structural Fires,303,3.05,90.1,284.89,3.25
2014-05-05,FDNY,2. Non-Structural Fires,186,3.04,90.22,338.69,4.14
2014-05-05,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,385,3.04,306.92,1504.29,19.96
2014-05-05,NYPD (Non-CIP),Police Officer/Security Holding Suspect,223,3.17,508.33,1448.34,15.67
2014-05-05,EMS,2. Non-Life Threatening Med Emergencies,10392,3.14,251.07,765.34,8.57
2014-05-05,NYPD,3. Non-Critical,1970,3.17,433.43,857.69,7.07
2014-05-05,FDNY,4. Non-Medical Emergencies,2526,3.12,180.86,460.38,4.66
2014-05-05,NYPD (Non-CIP),Vehicle Accident,2964,2.88,1357.09,2800.73,24.06
2014-05-05,NYPD (Non-CIP),Past Crime,3033,2.93,1548.7,2852.39,21.73
2014-05-05,NYPD (Non-CIP),Disorderly Person/Group/Noise,1043,3.17,884.7,1546.56,11.03
2014-05-05,NYPD (Non-CIP),Dispute,5175,3.13,1206.95,2092.47,14.76
2014-04-28,NYPD (Non-CIP),Disorderly Person/Group/Noise,1058,3.09,854.24,1461.1,10.11
2014-04-28,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,450,3.07,316.08,1446.22,18.84
2014-04-28,NYPD,1. Critical,1003,3.09,263.14,452.7,3.16
2014-04-28,NYPD (Non-CIP),Alarms,2100,3.17,860.49,1788.88,15.47
2014-04-28,NYPD (Non-CIP),Past Crime,2840,2.95,1627.44,3082.16,24.25
2014-04-28,FDNY,2. Non-Structural Fires,196,3.02,152.65,388.69,3.93
2014-04-28,FDNY,3. Medical Emergencies,2787,3.06,173.64,429.08,4.26
2014-04-28,FDNY,1. Structural Fires,320,3.07,88.71,283.67,3.25
2014-04-28,NYPD (Non-CIP),Other Crimes (In Progress),1107,3.07,476.06,936.79,7.68
2014-04-28,EMS,1. Life Threating Med Emergencies,6567,3.1,191.26,558.7,6.12
2014-04-28,EMS,2. Non-Life Threatening Med Emergencies,10210,3.07,255.98,765.27,8.49
2014-04-28,NYPD (Non-CIP),Possible Crimes,5769,3.08,1229.15,2140.63,15.19
2014-04-28,FDNY,4. Non-Medical Emergencies,3055,3.23,178.35,475.31,4.95
2014-04-28,NYPD,3. Non-Critical,1917,3.09,445.85,863.11,6.95
2014-04-28,NYPD (Non-CIP),Vehicle Accident,2924,2.85,1332.05,2753.35,23.69
2014-04-28,NYPD,2. Serious,1906,3.09,307.02,579.01,4.53
2014-04-28,NYPD (Non-CIP),Dispute,4969,3.12,1283.71,2148.13,14.41
2014-04-28,NYPD (Non-CIP),Police Officer/Security Holding Suspect,217,3.06,574.69,1478.9,15.07
2014-04-21,NYPD (Non-CIP),Vehicle Accident,2642,2.82,1303.05,2648.72,22.43
2014-04-21,NYPD,2. Serious,1922,3.01,288.65,547.25,4.31
2014-04-21,FDNY,2. Non-Structural Fires,281,2.97,91.86,370.11,4.64
2014-04-21,FDNY,4. Non-Medical Emergencies,2548,3.01,172.29,456.05,4.73
2014-04-21,NYPD (Non-CIP),Possible Crimes,5438,3.01,1032.47,1898.14,14.43
2014-04-21,FDNY,1. Structural Fires,309,3.0,89.23,281.95,3.21
2014-04-21,EMS,1. Life Threating Med Emergencies,6623,3.01,187.44,544.92,5.96
2014-04-21,FDNY,3. Medical Emergencies,2762,3.01,167.88,420.61,4.21
2014-04-21,NYPD (Non-CIP),Disorderly Person/Group/Noise,993,3.05,874.55,1488.46,10.23
2014-04-21,NYPD (Non-CIP),Dispute,5107,3.03,1161.92,1956.13,13.24
2014-04-21,NYPD (Non-CIP),Police Officer/Security Holding Suspect,224,2.98,510.63,1307.09,13.27
2014-04-21,EMS,2. Non-Life Threatening Med Emergencies,10422,3.03,238.26,722.21,8.07
2014-04-21,NYPD,3. Non-Critical,1902,3.02,413.96,843.38,7.16
2014-04-21,NYPD (Non-CIP),Alarms,2151,3.06,832.5,1709.19,14.61
2014-04-21,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,483,3.07,317.19,1444.7,18.79
2014-04-21,NYPD,1. Critical,929,2.99,259.23,478.91,3.66
2014-04-21,NYPD (Non-CIP),Other Crimes (In Progress),1163,3.0,457.02,921.55,7.74
2014-04-21,NYPD (Non-CIP),Past Crime,2934,2.91,1413.31,2684.78,21.19
2014-04-14,FDNY,2. Non-Structural Fires,238,3.17,106.13,360.47,4.24
2014-04-14,FDNY,1. Structural Fires,316,3.22,84.4,281.77,3.29
2014-04-14,NYPD,2. Serious,1974,3.12,273.44,532.6,4.32
2014-04-14,NYPD (Non-CIP),Police Officer/Security Holding Suspect,193,3.31,552.13,1134.19,9.7
2014-04-14,NYPD (Non-CIP),Past Crime,2683,3.01,1257.54,2448.31,19.85
2014-04-14,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,483,3.1,298.95,1373.29,17.91
2014-04-14,EMS,2. Non-Life Threatening Med Emergencies,9942,3.15,244.45,732.87,8.14
2014-04-14,NYPD (Non-CIP),Dispute,4856,3.16,1054.91,1880.37,13.76
2014-04-14,NYPD (Non-CIP),Vehicle Accident,2538,2.98,1216.56,2545.85,22.15
2014-04-14,NYPD,3. Non-Critical,1794,3.15,384.68,781.5,6.61
2014-04-14,EMS,1. Life Threating Med Emergencies,6671,3.21,188.47,550.27,6.03
2014-04-14,NYPD (Non-CIP),Other Crimes (In Progress),1088,3.08,434.62,913.37,7.98
2014-04-14,FDNY,4. Non-Medical Emergencies,2566,3.11,153.88,423.88,4.5
2014-04-14,NYPD (Non-CIP),Possible Crimes,5580,3.12,933.58,1759.25,13.76
2014-04-14,NYPD (Non-CIP),Disorderly Person/Group/Noise,966,3.17,785.56,1348.57,9.38
2014-04-14,NYPD (Non-CIP),Alarms,2362,3.14,807.5,1670.68,14.39
2014-04-14,FDNY,3. Medical Emergencies,2625,3.18,172.98,421.13,4.14
2014-04-14,NYPD,1. Critical,1030,3.19,258.28,452.06,3.23
2014-04-07,NYPD (Non-CIP),Other Crimes (In Progress),1080,3.28,442.53,897.63,7.58
2014-04-07,NYPD (Non-CIP),Dispute,5013,3.2,1266.82,2139.89,14.55
2014-04-07,NYPD (Non-CIP),Disorderly Person/Group/Noise,1040,3.15,872.8,1480.16,10.12
2014-04-07,NYPD,2. Serious,2044,3.19,279.89,542.32,4.37
2014-04-07,EMS,1. Life Threating Med Emergencies,7068,3.2,191.83,569.76,6.3
2014-04-07,NYPD (Non-CIP),Vehicle Accident,2899,2.97,1487.05,2857.95,22.85
2014-04-07,NYPD (Non-CIP),Police Officer/Security Holding Suspect,183,3.13,548.04,1307.11,12.65
2014-04-07,FDNY,4. Non-Medical Emergencies,2896,3.19,155.59,431.9,4.61
2014-04-07,NYPD,1. Critical,988,3.25,251.09,428.22,2.95
2014-04-07,EMS,2. Non-Life Threatening Med Emergencies,10627,3.2,310.14,856.29,9.1
2014-04-07,NYPD (Non-CIP),Alarms,2105,3.16,860.58,1739.49,14.65
2014-04-07,FDNY,3. Medical Emergencies,2992,3.21,194.19,447.12,4.22
2014-04-07,NYPD (Non-CIP),Past Crime,2857,3.08,1586.4,2927.72,22.36
2014-04-07,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,512,3.29,328.41,1575.65,20.79
2014-04-07,NYPD (Non-CIP),Possible Crimes,5830,3.14,1119.71,2015.81,14.94
2014-04-07,NYPD,3. Non-Critical,1943,3.2,444.53,861.65,6.95
2014-04-07,FDNY,1. Structural Fires,312,3.39,99.3,298.59,3.32
2014-04-07,FDNY,2. Non-Structural Fires,207,3.05,101.27,347.39,4.1
2014-03-31,NYPD (Non-CIP),Disorderly Person/Group/Noise,984,3.11,902.12,1527.53,10.42
2014-03-31,FDNY,1. Structural Fires,306,3.35,91.42,296.21,3.41
2014-03-31,NYPD (Non-CIP),Other Crimes (In Progress),1068,3.15,428.95,925.85,8.28
2014-03-31,NYPD,3. Non-Critical,1945,3.11,394.14,804.51,6.84
2014-03-31,FDNY,2. Non-Structural Fires,189,3.15,108.63,364.76,4.27
2014-03-31,NYPD (Non-CIP),Vehicle Accident,2870,2.89,1228.92,2643.37,23.57
2014-03-31,NYPD,2. Serious,1899,3.14,271.66,533.58,4.37
2014-03-31,NYPD (Non-CIP),Possible Crimes,5552,3.12,988.64,1858.65,14.5
2014-03-31,NYPD (Non-CIP),Past Crime,2772,2.96,1477.05,2775.29,21.64
2014-03-31,FDNY,3. Medical Emergencies,2857,3.17,191.89,445.2,4.22
2014-03-31,EMS,1. Life Threating Med Emergencies,7281,3.16,189.41,570.86,6.36
2014-03-31,NYPD (Non-CIP),Police Officer/Security Holding Suspect,197,3.05,504.43,1433.2,15.48
2014-03-31,NYPD,1. Critical,1000,3.11,240.5,428.25,3.13
2014-03-31,NYPD (Non-CIP),Dispute,5113,3.11,1126.5,1985.8,14.32
2014-03-31,FDNY,4. Non-Medical Emergencies,2921,3.14,150.04,424.52,4.57
2014-03-31,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,597,3.11,325.69,1504.3,19.64
2014-03-31,NYPD (Non-CIP),Alarms,2080,3.13,836.62,1729.16,14.88
2014-03-31,EMS,2. Non-Life Threatening Med Emergencies,10931,3.11,293.53,839.77,9.1
2014-03-24,NYPD,3. Non-Critical,1683,3.1,379.16,799.25,7.0
2014-03-24,FDNY,2. Non-Structural Fires,234,3.18,95.42,333.43,3.97
2014-03-24,NYPD (Non-CIP),Alarms,2415,3.1,742.88,1581.3,13.97
2014-03-24,NYPD (Non-CIP),Police Officer/Security Holding Suspect,207,2.93,478.84,1149.25,11.17
2014-03-24,EMS,1. Life Threating Med Emergencies,6980,3.1,195.49,568.66,6.22
2014-03-24,FDNY,1. Structural Fires,323,3.11,84.51,278.96,3.24
2014-03-24,NYPD,2. Serious,1734,3.12,258.12,530.68,4.54
2014-03-24,NYPD (Non-CIP),Vehicle Accident,2625,2.89,1078.8,2432.92,22.57
2014-03-24,FDNY,3. Medical Emergencies,2607,3.08,171.98,426.31,4.24
2014-03-24,NYPD (Non-CIP),Past Crime,2871,2.94,1158.61,2471.38,21.88
2014-03-24,EMS,2. Non-Life Threatening Med Emergencies,10737,3.1,282.49,816.2,8.9
2014-03-24,FDNY,4. Non-Medical Emergencies,3111,3.07,139.9,415.88,4.6
2014-03-24,NYPD (Non-CIP),Possible Crimes,5329,3.05,896.94,1726.7,13.83
2014-03-24,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,629,3.03,346.07,1440.76,18.24
2014-03-24,NYPD (Non-CIP),Dispute,4813,3.07,994.41,1826.38,13.87
2014-03-24,NYPD (Non-CIP),Other Crimes (In Progress),1010,3.05,413.08,854.8,7.36
2014-03-24,NYPD (Non-CIP),Disorderly Person/Group/Noise,891,3.01,728.22,1295.25,9.45
2014-03-24,NYPD,1. Critical,907,3.07,233.55,405.62,2.87
2014-03-17,FDNY,4. Non-Medical Emergencies,3127,3.13,156.42,430.87,4.57
2014-03-17,NYPD (Non-CIP),Police Officer/Security Holding Suspect,203,3.5,419.63,1007.0,9.79
2014-03-17,NYPD (Non-CIP),Disorderly Person/Group/Noise,866,3.12,890.31,1473.65,9.72
2014-03-17,NYPD (Non-CIP),Past Crime,2826,2.97,1338.88,2581.28,20.71
2014-03-17,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,716,3.15,349.76,1448.98,18.32
2014-03-17,NYPD,3. Non-Critical,1957,3.13,403.66,803.24,6.66
2014-03-17,NYPD,1. Critical,911,3.03,240.57,419.14,2.98
2014-03-17,EMS,1. Life Threating Med Emergencies,7199,3.15,192.05,569.24,6.29
2014-03-17,EMS,2. Non-Life Threatening Med Emergencies,10613,3.14,298.9,821.47,8.71
2014-03-17,FDNY,2. Non-Structural Fires,229,3.11,89.02,329.43,4.01
2014-03-17,NYPD (Non-CIP),Dispute,4849,3.15,1113.1,1963.45,14.17
2014-03-17,NYPD (Non-CIP),Vehicle Accident,2685,2.9,1225.15,2555.99,22.18
2014-03-17,FDNY,1. Structural Fires,344,3.15,86.88,281.9,3.25
2014-03-17,NYPD (Non-CIP),Alarms,2205,3.19,844.26,1715.16,14.52
2014-03-17,NYPD (Non-CIP),Other Crimes (In Progress),1051,3.16,440.0,894.78,7.58
2014-03-17,NYPD (Non-CIP),Possible Crimes,5396,3.15,1020.56,1874.13,14.23
2014-03-17,NYPD,2. Serious,1890,3.11,276.96,536.8,4.33
2014-03-17,FDNY,3. Medical Emergencies,2747,3.16,177.34,432.6,4.25
2014-03-10,NYPD (Non-CIP),Other Crimes (In Progress),994,3.19,433.95,871.76,7.3
2014-03-10,NYPD (Non-CIP),Vehicle Accident,2676,2.94,1319.77,2635.11,21.92
2014-03-10,NYPD (Non-CIP),Dispute,4809,3.14,1192.68,2018.3,13.76
2014-03-10,EMS,1. Life Threating Med Emergencies,6906,3.17,196.29,573.04,6.28
2014-03-10,FDNY,3. Medical Emergencies,2706,3.14,182.03,441.38,4.32
2014-03-10,NYPD (Non-CIP),Past Crime,2777,2.99,1421.88,2662.52,20.68
2014-03-10,EMS,2. Non-Life Threatening Med Emergencies,10300,3.14,284.16,809.37,8.75
2014-03-10,FDNY,2. Non-Structural Fires,232,3.13,98.91,335.6,3.94
2014-03-10,NYPD,1. Critical,1011,3.12,269.95,458.8,3.15
2014-03-10,FDNY,1. Structural Fires,361,3.14,84.25,287.71,3.39
2014-03-10,NYPD (Non-CIP),Police Officer/Security Holding Suspect,204,3.1,448.56,1172.36,12.06
2014-03-10,NYPD,2. Serious,1823,3.1,285.28,539.72,4.24
2014-03-10,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,673,3.08,345.82,1447.99,18.37
2014-03-10,NYPD (Non-CIP),Possible Crimes,5429,3.13,1083.69,1939.47,14.26
2014-03-10,NYPD (Non-CIP),Alarms,2578,3.17,797.27,1615.86,13.64
2014-03-10,NYPD (Non-CIP),Disorderly Person/Group/Noise,856,3.22,821.12,1437.82,10.28
2014-03-10,FDNY,4. Non-Medical Emergencies,3136,3.11,155.55,436.88,4.69
2014-03-10,NYPD,3. Non-Critical,1962,3.14,406.76,834.27,7.13
2014-03-03,EMS,2. Non-Life Threatening Med Emergencies,10222,3.01,249.04,755.62,8.44
2014-03-03,NYPD (Non-CIP),Vehicle Accident,2648,2.82,1118.06,2439.95,22.03
2014-03-03,NYPD,1. Critical,867,3.0,248.6,462.23,3.56
2014-03-03,FDNY,1. Structural Fires,343,2.96,98.47,300.83,3.37
2014-03-03,FDNY,2. Non-Structural Fires,176,2.97,106.24,361.65,4.26
2014-03-03,FDNY,4. Non-Medical Emergencies,2183,3.0,148.09,441.05,4.88
2014-03-03,NYPD (Non-CIP),Possible Crimes,5215,3.0,962.88,1847.9,14.75
2014-03-03,NYPD (Non-CIP),Dispute,4767,3.02,1003.36,1857.35,14.23
2014-03-03,EMS,1. Life Threating Med Emergencies,6569,3.02,193.04,562.09,6.15
2014-03-03,FDNY,3. Medical Emergencies,2588,2.98,165.06,423.33,4.3
2014-03-03,NYPD,3. Non-Critical,1779,3.01,414.25,862.9,7.48
2014-03-03,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,311,3.02,297.27,1463.64,19.44
2014-03-03,NYPD (Non-CIP),Police Officer/Security Holding Suspect,194,3.08,370.75,1059.4,11.48
2014-03-03,NYPD (Non-CIP),Alarms,2367,3.07,732.19,1560.14,13.8
2014-03-03,NYPD (Non-CIP),Disorderly Person/Group/Noise,828,3.02,745.32,1393.83,10.81
2014-03-03,NYPD (Non-CIP),Other Crimes (In Progress),916,3.03,418.47,881.92,7.72
2014-03-03,NYPD,2. Serious,1794,3.0,280.82,541.1,4.34
2014-03-03,NYPD (Non-CIP),Past Crime,2703,2.89,1201.88,2503.12,21.69
2014-02-24,NYPD (Non-CIP),Disorderly Person/Group/Noise,855,3.05,914.45,1498.28,9.73
2014-02-24,NYPD (Non-CIP),Possible Crimes,5114,3.04,1038.5,1923.94,14.76
2014-02-24,NYPD,2. Serious,1652,3.06,272.74,530.27,4.29
2014-02-24,NYPD,3. Non-Critical,1680,3.06,403.36,830.59,7.12
2014-02-24,NYPD (Non-CIP),Alarms,2411,3.07,789.11,1629.57,14.01
2014-02-24,NYPD (Non-CIP),United States Postal Service - Bio Hazard Detection System,1,3.0,491.0,986.0,8.25
2014-02-24,NYPD (Non-CIP),Vehicle Accident,2736,2.82,1276.9,2632.96,22.6
2014-02-24,NYPD (Non-CIP),Dispute,4705,3.05,1074.07,1895.33,13.69
2014-02-24,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,321,3.12,342.08,1460.66,18.64
2014-02-24,NYPD (Non-CIP),Past Crime,2683,2.91,1378.28,2694.19,21.93
2014-02-24,FDNY,1. Structural Fires,343,3.13,87.43,287.48,3.33
2014-02-24,FDNY,2. Non-Structural Fires,181,3.09,116.93,357.55,4.01
2014-02-24,FDNY,3. Medical Emergencies,2473,3.03,174.61,433.84,4.32
2014-02-24,NYPD (Non-CIP),Other Crimes (In Progress),902,3.04,429.53,894.92,7.76
2014-02-24,EMS,1. Life Threating Med Emergencies,6484,3.04,187.22,552.56,6.09
2014-02-24,EMS,2. Non-Life Threatening Med Emergencies,10136,3.02,245.68,750.26,8.41
2014-02-24,NYPD (Non-CIP),Police Officer/Security Holding Suspect,183,2.96,355.92,1051.05,11.59
2014-02-24,NYPD,1. Critical,901,3.09,255.35,442.09,3.11
2014-02-24,FDNY,4. Non-Medical Emergencies,2450,3.04,178.24,472.52,4.9
2014-02-17,FDNY,1. Structural Fires,311,3.01,101.58,308.87,3.45
2014-02-17,NYPD (Non-CIP),Vehicle Accident,2965,2.96,1425.08,2820.06,23.25
2014-02-17,NYPD (Non-CIP),Possible Crimes,5359,3.1,1023.98,1904.98,14.68
2014-02-17,NYPD,1. Critical,906,3.09,247.09,436.64,3.16
2014-02-17,NYPD (Non-CIP),Dispute,5160,3.1,1168.56,2032.55,14.4
2014-02-17,NYPD (Non-CIP),Police Officer/Security Holding Suspect,167,3.01,490.08,1264.07,12.9
2014-02-17,EMS,1. Life Threating Med Emergencies,6345,3.07,187.75,572.79,6.42
2014-02-17,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,382,3.02,302.47,1543.83,20.69
2014-02-17,EMS,2. Non-Life Threatening Med Emergencies,10415,3.07,241.6,763.53,8.7
2014-02-17,NYPD,2. Serious,1785,3.15,273.41,523.47,4.17
2014-02-17,FDNY,2. Non-Structural Fires,494,3.12,100.0,342.48,4.04
2014-02-17,NYPD (Non-CIP),Disorderly Person/Group/Noise,958,3.15,920.58,1581.82,11.02
2014-02-17,FDNY,3. Medical Emergencies,2540,3.08,166.92,432.23,4.42
2014-02-17,NYPD,3. Non-Critical,1825,3.07,399.81,822.46,7.04
2014-02-17,NYPD (Non-CIP),Alarms,2171,3.16,895.75,1790.95,14.92
2014-02-17,NYPD (Non-CIP),Other Crimes (In Progress),912,3.07,446.76,955.7,8.48
2014-02-17,NYPD (Non-CIP),Past Crime,2648,2.92,1498.58,2790.09,21.53
2014-02-17,FDNY,4. Non-Medical Emergencies,2507,3.05,168.57,464.02,4.92
2014-02-10,FDNY,2. Non-Structural Fires,722,3.26,126.15,384.66,4.31
2014-02-10,NYPD (Non-CIP),Past Crime,2476,3.1,1393.57,2672.63,21.32
2014-02-10,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,314,3.21,296.03,1527.21,20.52
2014-02-10,NYPD (Non-CIP),Alarms,2704,3.26,880.12,1808.81,15.48
2014-02-10,NYPD,3. Non-Critical,1602,3.26,410.5,894.95,8.07
2014-02-10,FDNY,3. Medical Emergencies,2461,3.19,178.97,456.13,4.62
2014-02-10,NYPD (Non-CIP),Disorderly Person/Group/Noise,738,3.17,871.77,1533.12,11.02
2014-02-10,NYPD (Non-CIP),Police Officer/Security Holding Suspect,192,3.3,446.3,1124.92,11.31
2014-02-10,NYPD (Non-CIP),Other Crimes (In Progress),778,3.13,406.79,927.98,8.69
2014-02-10,NYPD,1. Critical,834,3.26,245.21,457.7,3.54
2014-02-10,NYPD (Non-CIP),Vehicle Accident,3425,2.98,1294.34,2695.24,23.35
2014-02-10,NYPD,2. Serious,1689,3.26,274.43,568.84,4.91
2014-02-10,FDNY,1. Structural Fires,334,3.3,94.56,307.21,3.54
2014-02-10,EMS,2. Non-Life Threatening Med Emergencies,10253,3.22,255.84,813.82,9.3
2014-02-10,EMS,1. Life Threating Med Emergencies,6439,3.18,192.21,605.58,6.89
2014-02-10,NYPD (Non-CIP),Possible Crimes,5257,3.2,1015.51,1985.36,16.16
2014-02-10,NYPD (Non-CIP),Dispute,4901,3.22,1101.68,2015.5,15.23
2014-02-10,FDNY,4. Non-Medical Emergencies,2878,3.31,203.97,535.4,5.52
2014-02-03,EMS,2. Non-Life Threatening Med Emergencies,10776,3.55,335.5,921.04,9.76
2014-02-03,NYPD (Non-CIP),Past Crime,2538,3.35,1622.44,2970.74,22.47
2014-02-03,NYPD,2. Serious,1701,3.58,284.53,583.56,4.98
2014-02-03,FDNY,1. Structural Fires,376,3.43,108.37,318.13,3.5
